2017-11-29,17:05:00,169.01550
2017-11-29,17:10:00,168.99160
2017-11-29,17:15:00,169.50000
2017-11-29,17:20:00,169.18500
2017-11-29,17:25:00,168.99990
2017-11-29,17:30:00,169.12000
2017-11-29,17:35:00,169.20000
2017-11-29,17:40:00,169.35000
2017-11-29,17:45:00,168.64000
2017-11-29,17:50:00,168.18000
2017-11-29,17:55:00,167.98000
2017-11-29,18:00:00,167.39000
2017-11-29,18:05:00,167.43000
2017-11-29,18:10:00,167.86930
2017-11-29,18:15:00,167.87000
2017-11-29,18:20:00,168.12000
2017-11-29,18:25:00,168.48000
2017-11-29,18:30:00,168.44000
2017-11-29,18:35:00,168.56500
2017-11-29,18:40:00,168.80930
2017-11-29,18:45:00,168.98000
2017-11-29,18:50:00,169.32700
2017-11-29,18:55:00,168.73010
2017-11-29,19:00:00,168.63000
2017-11-29,19:05:00,168.42000
2017-11-29,19:10:00,168.31000
2017-11-29,19:15:00,168.94000
2017-11-29,19:20:00,169.25500
2017-11-29,19:25:00,169.22000
2017-11-29,19:30:00,169.34460
2017-11-29,19:35:00,169.03000
2017-11-29,19:40:00,168.91000
2017-11-29,19:45:00,168.94200
2017-11-29,19:50:00,169.03000
2017-11-29,19:55:00,168.52000
2017-11-29,20:00:00,168.46980
2017-11-29,20:05:00,168.65000
2017-11-29,20:10:00,168.66000
2017-11-29,20:15:00,168.82010
2017-11-29,20:20:00,168.78500
2017-11-29,20:25:00,168.91000
2017-11-29,20:30:00,168.70000
2017-11-29,20:35:00,168.62000
2017-11-29,20:40:00,168.62500
2017-11-29,20:45:00,168.90000
2017-11-29,20:50:00,169.07000
2017-11-29,20:55:00,169.30000
2017-11-29,21:00:00,168.95000
2017-11-29,21:05:00,168.95000
2017-11-29,21:10:00,169.05000
2017-11-29,21:15:00,168.69000
2017-11-29,21:20:00,168.74000
2017-11-29,21:25:00,168.99000
2017-11-29,21:30:00,169.05000
2017-11-29,21:35:00,169.42700
2017-11-29,21:40:00,169.23000
2017-11-29,21:45:00,169.08000
2017-11-29,21:50:00,169.20000
2017-11-29,21:55:00,169.44990
2017-11-29,22:00:00,169.48000
2017-11-30,15:35:00,169.99000
2017-11-30,15:40:00,169.04000
2017-11-30,15:45:00,169.85000
2017-11-30,15:50:00,170.25000
2017-11-30,15:55:00,169.98000
2017-11-30,16:00:00,170.00000
2017-11-30,16:05:00,170.66000
2017-11-30,16:10:00,170.33000
2017-11-30,16:15:00,170.29000
2017-11-30,16:20:00,170.82000
2017-11-30,16:25:00,170.85000
2017-11-30,16:30:00,170.80000
2017-11-30,16:35:00,171.00000
2017-11-30,16:40:00,170.86010
2017-11-30,16:45:00,170.78000
2017-11-30,16:50:00,170.60500
2017-11-30,16:55:00,170.59000
2017-11-30,17:00:00,170.43000
2017-11-30,17:05:00,170.77890
2017-11-30,17:10:00,170.96000
2017-11-30,17:15:00,171.15000
2017-11-30,17:20:00,171.39500
2017-11-30,17:25:00,170.97840
2017-11-30,17:30:00,170.82550
2017-11-30,17:35:00,170.91000
2017-11-30,17:40:00,171.11500
2017-11-30,17:45:00,170.86200
2017-11-30,17:50:00,171.01000
2017-11-30,17:55:00,170.86500
2017-11-30,18:00:00,170.97000
2017-11-30,18:05:00,170.79200
2017-11-30,18:10:00,170.99000
2017-11-30,18:15:00,170.97000
2017-11-30,18:20:00,170.93000
2017-11-30,18:25:00,171.23500
2017-11-30,18:30:00,171.26000
2017-11-30,18:35:00,171.22000
2017-11-30,18:40:00,171.05000
2017-11-30,18:45:00,171.24000
2017-11-30,18:50:00,171.13000
2017-11-30,18:55:00,171.06000
2017-11-30,19:00:00,171.29420
2017-11-30,19:05:00,171.41500
2017-11-30,19:10:00,171.50000
2017-11-30,19:15:00,171.67000
2017-11-30,19:20:00,171.45000
2017-11-30,19:25:00,171.53000
2017-11-30,19:30:00,171.84000
2017-11-30,19:35:00,171.79000
2017-11-30,19:40:00,171.59000
2017-11-30,19:45:00,171.46500
2017-11-30,19:50:00,171.61200
2017-11-30,19:55:00,171.63000
2017-11-30,20:00:00,171.82000
2017-11-30,20:05:00,171.83800
2017-11-30,20:10:00,171.61000
2017-11-30,20:15:00,171.80500
2017-11-30,20:20:00,171.77000
2017-11-30,20:25:00,171.75980
2017-11-30,20:30:00,171.83000
2017-11-30,20:35:00,171.85000
2017-11-30,20:40:00,171.74000
2017-11-30,20:45:00,171.82000
2017-11-30,20:50:00,171.87000
2017-11-30,20:55:00,171.86700
2017-11-30,21:00:00,171.73350
2017-11-30,21:05:00,171.53000
2017-11-30,21:10:00,171.34000
2017-11-30,21:15:00,171.51000
2017-11-30,21:20:00,171.47000
2017-11-30,21:25:00,171.45500
2017-11-30,21:30:00,171.68000
2017-11-30,21:35:00,171.65000
2017-11-30,21:40:00,171.49500
2017-11-30,21:45:00,171.92420
2017-11-30,21:50:00,172.08000
2017-11-30,21:55:00,172.03360
2017-11-30,22:00:00,171.85000
2017-12-01,15:35:00,170.39000
2017-12-01,15:40:00,170.60000
2017-12-01,15:45:00,170.19000
2017-12-01,15:50:00,169.81500
2017-12-01,15:55:00,170.03530
2017-12-01,16:00:00,170.18500
2017-12-01,16:05:00,170.51000
2017-12-01,16:10:00,170.95100
2017-12-01,16:15:00,170.73000
2017-12-01,16:20:00,171.37150
2017-12-01,16:25:00,171.26000
2017-12-01,16:30:00,171.46000
2017-12-01,16:35:00,171.15000
2017-12-01,16:40:00,170.92000
2017-12-01,16:45:00,171.05000
2017-12-01,16:50:00,171.34000
2017-12-01,16:55:00,171.26000
2017-12-01,17:00:00,170.96000
2017-12-01,17:05:00,171.35750
2017-12-01,17:10:00,170.69000
2017-12-01,17:15:00,170.03000
2017-12-01,17:20:00,170.08500
2017-12-01,17:25:00,169.53000
2017-12-01,17:30:00,169.41000
2017-12-01,17:35:00,169.51000
2017-12-01,17:40:00,169.94400
2017-12-01,17:45:00,169.69000
2017-12-01,17:50:00,169.26750
2017-12-01,17:55:00,169.96000
2017-12-01,18:00:00,169.85750
2017-12-01,18:05:00,170.09050
2017-12-01,18:10:00,170.51000
2017-12-01,18:15:00,170.19000
2017-12-01,18:20:00,169.97000
2017-12-01,18:25:00,169.97000
2017-12-01,18:30:00,169.97000
2017-12-01,18:35:00,169.65000
2017-12-01,18:40:00,169.61000
2017-12-01,18:45:00,170.03000
2017-12-01,18:50:00,170.48000
2017-12-01,18:55:00,170.23000
2017-12-01,19:00:00,170.24000
2017-12-01,19:05:00,170.45000
2017-12-01,19:10:00,170.18010
2017-12-01,19:15:00,170.43000
2017-12-01,19:20:00,170.49000
2017-12-01,19:25:00,170.46000
2017-12-01,19:30:00,170.48500
2017-12-01,19:35:00,170.77000
2017-12-01,19:40:00,170.77000
2017-12-01,19:45:00,170.49000
2017-12-01,19:50:00,170.44000
2017-12-01,19:55:00,170.37000
2017-12-01,20:00:00,170.46000
2017-12-01,20:05:00,170.66000
2017-12-01,20:10:00,170.56000
2017-12-01,20:15:00,170.76000
2017-12-01,20:20:00,170.88500
2017-12-01,20:25:00,170.81000
2017-12-01,20:30:00,170.98000
2017-12-01,20:35:00,170.81500
2017-12-01,20:40:00,170.80000
2017-12-01,20:45:00,170.60000
2017-12-01,20:50:00,170.37000
2017-12-01,20:55:00,170.39000
2017-12-01,21:00:00,170.55700
2017-12-01,21:05:00,170.57000
2017-12-01,21:10:00,170.73920
2017-12-01,21:15:00,170.64000
2017-12-01,21:20:00,170.77000
2017-12-01,21:25:00,170.82000
2017-12-01,21:30:00,170.79000
2017-12-01,21:35:00,170.92000
2017-12-01,21:40:00,170.90500
2017-12-01,21:45:00,171.14500
2017-12-01,21:50:00,170.95000
2017-12-01,21:55:00,171.09000
2017-12-01,22:00:00,171.05000
2017-12-04,15:35:00,172.06000
2017-12-04,15:40:00,172.48040
2017-12-04,15:45:00,172.49000
2017-12-04,15:50:00,172.04000
2017-12-04,15:55:00,172.16010
2017-12-04,16:00:00,171.63000
2017-12-04,16:05:00,171.20990
2017-12-04,16:10:00,170.72860
2017-12-04,16:15:00,171.24000
2017-12-04,16:20:00,171.00010
2017-12-04,16:25:00,171.52000
2017-12-04,16:30:00,171.77000
2017-12-04,16:35:00,171.42000
2017-12-04,16:40:00,171.87000
2017-12-04,16:45:00,171.40000
2017-12-04,16:50:00,170.95000
2017-12-04,16:55:00,170.70950
2017-12-04,17:00:00,170.51000
2017-12-04,17:05:00,170.38000
2017-12-04,17:10:00,170.34000
2017-12-04,17:15:00,170.68790
2017-12-04,17:20:00,171.02000
2017-12-04,17:25:00,171.23000
2017-12-04,17:30:00,171.14000
2017-12-04,17:35:00,171.00000
2017-12-04,17:40:00,171.52000
2017-12-04,17:45:00,171.38000
2017-12-04,17:50:00,171.30000
2017-12-04,17:55:00,171.29000
2017-12-04,18:00:00,171.49000
2017-12-04,18:05:00,171.52000
2017-12-04,18:10:00,171.49000
